CIK,CompanyName,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph
0001528849,RH,"January 30, 2021",1,1,1,0,1,1
0001528930,"FRANCHISE GROUP, INC.","December 26, 2020",1,1,1,0,0,1
0001529113,INPIXON,"December 31, 2020",1,1,0,0,1,1
0001529377,ARES COMMERCIAL REAL ESTATE CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001529463,"FTS INTERNATIONAL, INC.","December 31, 2020",1,1,0,0,1,1
0001529628,"SMART SAND, INC.","December 31, 2020",1,1,0,0,0,1
0001529864,"Enova International, Inc.","December 31, 2020",1,0,1,0,0,1
0001530721,CAPRI HOLDINGS LTD,"March 28, 2020",1,1,1,0,1,1
0001530766,"BIOSIG TECHNOLOGIES, INC.","December 31, 2020",1,0,0,0,0,1
0001530804,TRONOX HOLDINGS PLC,"December 31, 2020",1,1,0,0,0,1
0001530950,"POST HOLDINGS, INC.","September 30, 2020",1,1,1,0,1,1
0001531031,"Esquire Financial Holdings, Inc.","December 31, 2020",1,1,1,0,1,1
0001531152,"BJ's Wholesale Club Holdings, Inc."," January 30, 2021",1,1,0,0,1,1
0001532286,"Nine Energy Service, Inc.","DECEMBER 31, 2020",0,1,0,0,0,1
0001532346,NONE,NONE,1,0,0,0,0,1
0001532390,NONE,NONE,1,1,0,0,0,1
0001532619,NONE,NONE,1,1,0,0,0,1
0001532961,"NV5 Global, Inc.","January 2, 2021",1,0,0,0,0,1
0001533040,NONE,NONE,1,1,0,0,0,1
0001533615,Global Medical REIT Inc.,"December 31, 2020",1,1,0,0,1,1
0001533924,AMPLIFY ENERGY CORP.,"December 31, 2020",1,0,0,0,0,1
0001533998,NONE,NONE,1,1,0,0,1,1
0001534504,PBF ENERGY INC.,"December 31, 2020",1,1,0,0,1,1
0001534525,NONE,NONE,1,0,0,0,0,1
0001534675,NONE,NONE,1,1,0,0,1,1
0001534701,Phillips 66,"December 31, 2020",1,1,0,0,0,1
0001534708,NONE,NONE,1,1,0,0,0,1
0001534992,"FIESTA RESTAURANT GROUP, INC.","January 3, 2021",1,1,1,0,0,1
0001535379,"CLOUDERA, INC.","January 31, 2021",1,0,0,0,0,1
0001535527,"CROWDSTRIKE HOLDINGS, INC.","January 31, 2021",1,1,0,0,0,1
0001535929,"Voya Financial, Inc.","December 31, 2020",1,0,1,0,0,1
0001535955,NONE,NONE,1,1,0,0,0,0
0001537028,"INDEPENDENCE CONTRACT DRILLING, INC.","December 31, 2020",1,1,0,0,0,1
0001537054,Gogo Inc.,"December 31, 2020",1,1,0,0,0,1
0001537435,TECOGEN INC.,"December 31, 2020",1,1,0,0,1,1
0001537917,NONE,NONE,1,1,1,0,1,1
0001538217,NONE,NONE,1,1,0,0,0,1
0001538263,NONE,NONE,1,0,0,0,0,1
0001538716,OPORTUN FINANCIAL CORPORATION,"December 31, 2020",1,0,0,0,0,1
0001538849,CROSSAMERICA PARTNERS LP,"December 31, 2020",1,0,0,0,0,1
0001538990,STORE CAPITAL CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001539638,"TRIUMPH BANCORP, INC.","December 31, 2020",1,1,0,0,1,1
0001539838,"Diamondback Energy, Inc.","December 31, 2020",1,1,0,0,0,1
0001539894,NONE,NONE,1,0,0,0,0,1
0001540159,NONE,NONE,1,0,0,0,0,1
0001540184,"Medallia, Inc.","January 31, 2021",1,0,0,0,0,1
0001540729,NONE,NONE,0,1,0,0,1,1
0001541119,"Sound Financial Bancorp, Inc.","December 31, 2020",1,1,1,0,1,1
0001541401,"EMPIRE STATE REALTY TRUST, INC.","December 31, 2020",1,0,1,0,0,1
0001543151,"UBER TECHNOLOGIES, INC.","December 31, 2020",1,0,0,0,0,1
0001543418,TRILOGY METALS INC.,"November 30, 2020",1,0,0,0,0,1
0001544206,NONE,NONE,1,1,0,0,1,1
0001544227,"Millendo Therapeutics, Inc.","December 31, 2020",1,0,0,0,0,1
0001545654,"Alexander & Baldwin, Inc.","December 31, 2020",1,1,0,0,1,1
0001546296,NONE,NONE,1,0,0,0,0,1
0001546417,"Bloomin' Brands, Inc.","December 27, 2020",1,1,1,0,1,1
0001547546,"LUMENT FINANCE TRUST, INC.","December 31, 2020",1,1,0,0,1,1
0001548187,"SOLITON, INC.","December 31, 2020",1,0,0,0,0,1
0001549084,"Ekso Bionics Holdings, Inc.","December 31, 2020",1,1,1,0,1,1
0001549346,"Shutterstock, Inc.","December 31, 2020",1,0,0,0,0,1
0001549966,Silvercrest Asset Management Group Inc.,"December 31, 2020",1,1,0,0,1,1
0001550603,"MALVERN BANCORP, INC.","September 30, 2020",1,0,1,0,0,1
0001550695,PERFORMANT FINANCIAL CORPORATION,12/31/2020,1,0,1,0,0,1
0001551152,AbbVie Inc.,"December 31, 2020",1,1,0,0,1,1
0001551306,NONE,NONE,1,0,1,0,0,1
0001551693,"SIENTRA, INC.","December 31, 2020",1,1,0,0,1,1
0001551901,NONE,NONE,1,1,0,0,1,1
0001551986,"9 METERS BIOPHARMA, INC.","December 31, 2020",1,1,0,0,0,1
0001552000,MPLX LP,12/31/2020,1,0,0,0,0,1
0001552033,TransUnion,"December 31, 2020",1,1,0,0,0,1
0001552198,NONE,NONE,1,0,0,0,0,1
0001552275,SUNOCO LP,"December 31, 2020",1,1,0,0,0,1
0001552797,"DELEK LOGISTICS PARTNERS, LP","December 31, 2020",1,1,0,0,1,1
0001552800,"TILE SHOP HOLDINGS, INC.","December 31, 2020",1,1,0,0,1,1
0001553023,CyrusOne Inc.,"December 31, 2020",1,1,0,0,1,1
0001553079,"EMPIRE STATE REALTY OP, L.P.","December 31, 2020",1,0,1,0,0,1
0001555074,Altisource Asset Management Corporation,"December 31, 2020",1,0,0,0,0,1
0001555280,Zoetis Inc.,"December 31, 2020",1,1,0,0,1,1
0001556263,"SYROS PHARMACEUTICALS, INC.","December 31, 2020",1,1,1,0,0,1
0001556266,NONE,NONE,1,1,0,0,1,1
0001556593,New Residential Investment Corp.,"December 31, 2020",1,1,0,0,1,1
0001557142,"Kadmon Holdings, Inc.",December 31,1,1,0,0,1,1
0001557746,"Aclaris Therapeutics, Inc.","December 31, 2020",1,1,0,0,1,1
0001558583,NONE,NONE,1,0,0,0,0,1
0001559053,PROTHENA CORPORATION PUBLIC LIMITED COMPANY,"December 31, 2020",1,0,1,0,0,1
0001559865,"EVERTEC, Inc.","December 31, 2020",1,0,1,0,0,1
0001559909,NONE,NONE,1,1,0,0,1,1
0001560241,"G1 THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,0,1
0001560258,"electroCore, Inc.","December 31, 2020",1,1,1,0,0,1
0001560327,"RAPID7, INC.","December 31, 2020",1,0,0,0,0,1
0001561550,NONE,NONE,1,0,0,0,0,1
0001561627,ExOne Co,"December 31, 2020",1,1,1,0,1,1
0001561680,"Tri Pointe Homes, Inc.","December 31, 2020",1,1,0,0,1,1
0001561743,"KINDRED BIOSCIENCES, INC.","December 31, 2020",1,1,0,0,0,1
0001561894,"HANNON ARMSTRONG SUSTAINABLEINFRASTRUCTURE CAPITAL, INC.","December 31, 2020",1,1,0,0,0,1
0001561921,NONE,NONE,1,1,1,0,1,1
0001562401,AMERICAN HOMES 4 RENT,12/31/2020,1,0,0,0,0,1
0001562463,First Internet Bancorp,"December 31, 2020",1,1,0,0,0,1
0001562476,TAYLOR MORRISON HOME CORP,"December 31, 2020",1,1,0,0,1,1
0001563577,"Galera Therapeutics, Inc.","December 31, 2020",1,1,1,0,0,1
0001563880,NONE,NONE,1,1,1,0,1,1
0001564618,"Independent Bank Group, Inc.","December 31, 2020",1,0,1,0,0,1
0001564708,NEWS CORPORATION,"June 30, 2020",1,1,0,0,0,1
0001564824,Allakos Inc.,"December 31, 2020",1,1,0,0,1,1
0001564902,"SeaWorld Entertainment, Inc.","December 31, 2020",1,1,1,0,0,1
0001565228,NONE,NONE,1,1,0,0,1,1
0001566044,VYNE THERAPEUTICS INC.,"December 31, 2020",1,1,1,0,0,1
0001566469,"NantHealth, Inc.","December 31, 2020",1,1,0,0,0,1
0001566610,NONE,NONE,1,0,0,0,0,1
0001567345,"Hemisphere Media Group, Inc.","December 31, 2020",1,1,0,0,1,1
0001567514,"Intra-Cellular Therapies, Inc.","December 31, 2020",0,0,0,0,0,0
0001567683,"Clearway Energy, Inc.","December 31, 2020",1,1,0,0,0,1
0001567892,Mallinckrodt plc,"December 25, 2020",1,1,0,0,1,1
0001568100,"PAGERDUTY, INC.","January 31, 2021",1,0,0,0,0,1
0001568162,"American Finance Trust, Inc.","December 31, 2020",1,1,0,0,0,1
0001569187,"ARMADA HOFFLER PROPERTIES, INC.","December 31, 2020",1,1,0,0,0,1
0001569994,"WATERSTONE FINANCIAL, INC.","December 31, 2020",1,0,0,0,0,1
0001570562,"EVOLUS, INC.","December 31, 2020",1,1,0,0,1,1
0001570585,Liberty Global plc,"December 31, 2020",1,1,0,0,1,1
0001570827,"Victory Capital Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001571123,Science ApplicationsInternational Corporation,"January 29, 2021",1,1,0,0,0,1
0001571283,"Rexford Industrial Realty, Inc.","December 31, 2020",1,1,0,0,1,1
0001571329,NONE,NONE,1,1,0,0,1,1
0001571498,"EPIZYME, INC.","December 31, 2020",1,1,0,0,0,1
0001571776,CHERRY HILL MORTGAGE INVESTMENT CORPORATION,"December 31, 2020",1,0,0,0,0,1
0001571949,"INTERCONTINENTAL EXCHANGE, INC.","December 31, 2020",1,1,0,0,1,1
0001571996,Dell Technologies Inc.,"January 29, 2021",1,1,0,0,1,1
0001572694,NONE,NONE,1,1,1,0,1,1
0001572910,Phillips 66 Partners LP,"December 31, 2020",1,0,0,0,0,1
0001573221,NONE,NONE,1,1,1,0,0,1
0001574085,BRAEMAR HOTELS & RESORTS INC.,"December 31, 2020",1,0,0,0,0,1
0001574197,"Five Point Holdings, LLC","December 31, 2020",1,0,1,0,0,1
0001574235,NONE,NONE,1,0,0,0,0,1
0001574540,PHYSICIANS REALTY TRUST,"December 31, 2020",1,0,0,0,0,1
0001574596,New Home Co Inc.,"December 31, 2020",1,1,0,0,0,1
0001575051,CINER RESOURCES LP,"December 31, 2020",1,1,0,0,1,1
0001575434,NONE,NONE,1,1,0,0,1,1
0001575515,"Sprouts Farmers Market, Inc.","January 3, 2021",1,1,0,0,1,1
0001575793,Energous Corp,"December 31, 2020",1,1,0,0,0,1
0001575828,Frank's International N.V.,"December 31, 2020",1,1,0,0,0,1
0001575965,"Gaming and Leisure Properties, Inc.","December 31, 2020",1,0,0,0,0,1
0001576018,THIRD POINT REINSURANCE LTD.,"December 31, 2020",1,0,0,0,0,1
0001576169,"Benefitfocus, Inc.","December 31, 2020",1,0,0,0,0,1
0001576263,"MIRATI THERAPEUTICS, INC.","December 31, 2020",1,1,1,0,0,1
0001576280,"GUARDANT HEALTH, INC.","December 31, 2020",1,1,0,0,0,1
0001576427,Criteo S.A.,"December 31, 2020",1,0,0,0,0,1
0001576914,MIX TELEMATICS LIMITED,"March 31, 2020",1,1,0,0,1,1
0001576940,"Century Communities, Inc.",December 31,1,1,0,0,0,1
0001576942,"STITCH FIX, INC.","August 1, 2020",1,1,0,0,1,1
0001577368,"QTS Realty Trust, Inc.","December 31, 2020",1,1,0,0,0,1
0001577670,Ladder Capital Corp,"December 31, 2020",1,0,0,0,0,1
0001577791,NONE,NONE,1,1,0,0,1,1
0001577916,"Premier, Inc.","June 30, 2020",1,1,0,0,1,1
0001578348,NONE,NONE,1,1,0,0,1,1
0001578732,"MARCUS & MILLICHAP, INC.","December 31, 2020",0,0,0,0,0,0
0001578735,NATIONAL GENERAL HOLDINGS CORP.,"December 31, 2020",1,0,0,0,0,1
0001579157,NONE,NONE,1,1,1,0,1,1
0001579214,"Emerald Holding, Inc.","December 31, 2020",1,0,1,0,0,1
0001579241,Allegion plc,"December 31, 2020",1,1,0,0,1,1
0001579298,"BURLINGTON STORES, INC.","January 30, 2021",1,1,1,0,0,1
0001579428,"AXSOME THERAPEUTICS, INC.","December 31, 2020",1,1,0,0,1,1
0001579684,"GANNETT CO., INC.","December 31, 2020",1,0,1,0,0,1
0001579823,"NewAge,
    Inc.","December 31, 2020",1,0,0,0,0,1
0001579877,OUTFRONT Media Inc.,"December 31, 2020",1,1,1,0,0,1
0001579910,RESONANT INC.,"December 31, 2020",1,1,0,0,1,1
0001580156,Houghton Mifflin Harcourt Co,"December 31, 2020",1,1,1,0,0,1
0001580345,NONE,NONE,1,1,0,0,1,1
0001580608,SANTANDER CONSUMER USA HOLDINGS INC.,"December 31, 2020",1,1,0,0,1,1
0001580670,"LGI HOMES, INC.","December 31, 2020",1,0,1,0,0,1
0001580808,"A10 NETWORKS, INC.","December 31, 2020",1,1,0,0,1,1
0001580905,"Installed Building Products, Inc.","December 31, 2020",1,0,1,0,0,1
0001581068,Brixmor Property Group Inc.,"December 31, 2020",1,0,1,0,0,1
0001581091,"RE/MAX Holdings, Inc.","December 31, 2020 ",1,0,0,0,0,1
0001581164,"Extended Stay America, Inc.","December 31, 2020",1,1,0,0,0,1
0001581280,NONE,NONE,1,1,0,0,1,1
0001581990,PLAINS GP HOLDINGS LP,"December 31, 2020",1,1,0,0,0,1
0001582554,"MATINAS
BIOPHARMA HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001582568,PBF LOGISTICS LP,"December 31, 2020",1,1,0,0,1,1
0001582982,NONE,NONE,1,0,1,0,0,1
0001583107,"THERAVANCE BIOPHARMA, INC.","December 31, 2020",1,1,0,0,0,1
0001583648,"PIERIS PHARMACEUTICALS, INC.","December 31, 2020",1,1,1,0,1,1
0001583771,NONE,NONE,1,0,0,0,0,1
0001584207,"ONEMAIN HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001584509,Aramark,"October 2, 2020",1,1,1,0,1,1
0001584549,NONE,NONE,1,1,0,0,0,1
0001584754,NONE,NONE,1,1,0,0,0,1
0001584831,NONE,NONE,1,0,1,0,0,1
0001585364,Perrigo Company plc,"December 31, 2020",1,1,0,0,1,1
0001585521,"Zoom Video Communications, Inc.","January 31, 2021",1,0,0,0,0,1
0001585583,"DEL TACO RESTAURANTS, INC.",12/29/2020,1,1,1,0,0,0
0001585608,NONE,NONE,1,1,0,0,1,1
0001585689,Hilton Worldwide Holdings Inc.,12/31/2020,1,1,1,0,1,1
0001587221,ZOSANO PHARMA CORPORATION,"December 31, 2020",1,1,1,0,1,1
0001587246,NONE,NONE,1,0,1,0,0,1
0001587523,Knowles Corporation,"December 31, 2020",1,1,0,0,1,1
0001587732,"ONE Gas, Inc.","December 31, 2020",1,1,0,0,0,1
0001587987,NONE,NONE,1,1,0,0,1,1
0001588972,"Recro Pharma, Inc.","December 31, 2020",1,1,0,0,1,1
0001589526,BLUE BIRD CORPORATION,"October 3, 2020",1,1,0,0,1,1
0001590364,Fortress Transportation & Infrastructure Investors LLC,"December 31, 2020",1,0,0,0,0,1
0001590383,NONE,NONE,0,0,0,0,0,1
0001590560,uniQure N.V.,"December 31, 2020",1,1,0,0,0,1
0001590584,Civeo Corp,"December 31, 2020",1,1,0,0,0,1
0001590714,Element Solutions Inc,"December 31, 2020",1,1,1,0,1,1
0001590715,NONE,NONE,1,1,1,0,1,1
0001590717,"CareTrust REIT, Inc.","December 31, 2020",1,0,0,0,0,1
0001590750,"Viridian Therapeutics, Inc./DE","December 31, 2020",1,1,0,0,1,1
0001590799,Riverview Financial Corporation,"December 31, 2020",0,0,0,0,0,0
0001590877,REGENXBIO Inc.,"December 31, 2020",1,1,0,0,0,1
0001590895,"CAESARS ENTERTAINMENT, INC.","December 31, 2020",1,0,1,0,0,1
0001590955,"Paycom Software, Inc.","December 31, 2020",1,0,1,0,0,1
0001590976,"MALIBU BOATS, INC.","June 30, 2020",1,1,0,0,0,1
0001591587,"ASSETMARK FINANCIAL HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0001591588,NONE,NONE,1,1,0,0,0,1
0001591670,Farmland Partners Inc.,"December 31, 2020",1,1,0,0,1,1
0001591763,"ENABLE MIDSTREAM PARTNERS, LP","December 31, 2020",1,1,0,0,1,1
0001591890,NONE,NONE,1,0,0,0,0,1
0001591956,NONE,NONE,1,1,0,0,0,1
0001592000,"ENLINK MIDSTREAM, LLC","December 31, 2020",1,0,0,0,0,1
0001592016,"AgroFresh Solutions, Inc.","December 31, 2020",1,1,1,0,1,1
0001592057,"Enviva Partners, LP","December 31, 2020",1,1,0,0,0,1
0001592058,Party City Holdco Inc.,"December 31, 2020",1,1,1,0,1,1
0001592386,"Virtu Financial, Inc.","December 31, 2020",1,1,0,0,1,1
0001593034,Endo International plc,"December 31, 2020",1,1,0,0,1,1
0001593195,TRIBUNE PUBLISHING COMPANY,"December 27, 2020",1,0,1,0,0,1
0001593222,"CITY OFFICE REIT, INC.","December 31, 2020",0,0,0,0,0,0
0001593538,Navient Corporation,"December 31, 2020",1,1,0,0,0,1
0001593548,"PLAYAGS, INC. ","December 31, 2020",1,1,1,0,1,1
0001593936,"MICHAELS COMPANIES, INC.","January 30, 2021 ",1,1,1,0,0,1
0001594012,"Investors Bancorp, Inc.","December 31, 2020",1,0,0,0,0,1
0001594109,GRUBHUB INC.,"December 31, 2020",1,0,0,0,0,1
0001594555,NONE,NONE,1,0,0,0,0,1
0001594686,WASHINGTON PRIME GROUP INC.,"December 31, 2020",1,1,0,0,0,1
0001595097,"Corbus
Pharmaceuticals Holdings, Inc.","DECEMBER 31, 2020",1,0,0,0,0,1
0001595248,NONE,NONE,1,1,0,0,0,1
0001595585,"TRICIDA, INC.","December 31, 2020",1,1,0,0,0,1
0001595893,"Turning Point Therapeutics, Inc.","December 31, 2020",1,1,1,0,1,1
0001595974,"MAGNITE, INC.","December 31, 2020",1,0,0,0,0,1
0001596532,"ARISTA NETWORKS, INC.","December 31, 2020",1,1,0,0,1,1
0001596783,"CATALENT, INC.","June 30, 2020",1,1,0,0,1,1
0001596946,NONE,NONE,1,1,0,0,0,1
0001596961,NONE,NONE,1,1,0,0,1,1
0001596967,Moelis & Co,"December 31, 2020",1,0,0,0,0,1
0001596993,NONE,NONE,1,0,0,0,0,1
0001597033,Sabre Corporation,"December 31, 2020",1,0,1,0,0,1
0001597264,BLUEPRINT MEDICINES CORPORATION,"December 31, 2020",1,1,0,0,1,1
0001597313,"ViewRay, Inc.","December 31, 2020",0,1,0,0,1,1
0001597553,"Sage Therapeutics, Inc.","December 31, 2020",1,1,1,0,0,1
0001597672,RAYONIER ADVANCED MATERIALS INC.,"December 31, 2020",1,1,0,0,1,1
0001597846,NONE,NONE,1,1,0,0,1,1
0001598014,IHS MARKIT LTD.,"November 30, 2020",1,1,0,0,0,1
0001598428,TIMKENSTEEL CORPORATION,"December 31, 2020",1,1,1,0,1,1
0001598646,"Minerva Neurosciences, Inc.","December 31, 2020",1,0,0,0,0,1
0001598665,"Heritage Insurance Holdings, Inc.","December 31, 2020",1,0,0,0,0,1
0001599298,Summit Therapeutics Inc.,"December 31, 2020",1,1,0,0,1,1
0001599489,VERITIV CORPORATION,"December 31, 2020",1,1,1,0,1,1
0001599617,NOW INC.,"DECEMBER 31, 2020",1,1,0,0,1,1
0001600033,NONE,NONE,1,1,0,0,0,1
0001600125,"Meridian Bancorp, Inc.","December 31, 2020",1,0,0,0,0,1
0001600422,NONE,NONE,1,0,0,0,0,1
0001600620,Aurinia Pharmaceuticals Inc.,"December 31, 2020",1,1,0,0,0,1
0001601046,"KEYSIGHT TECHNOLOGIES, INC. ","October 31, 2020",1,1,0,0,1,1
0001601548,"Vectrus, Inc.","December 31, 2020",1,1,0,0,1,1
0001601669,Watford Holdings Ltd.,"December 31, 2020",1,0,0,0,0,1
0001601712,SYNCHRONY FINANCIAL,"December 31, 2020",1,0,0,0,0,1
0001602065,Viper Energy Partners LP,"December 31, 2020",1,1,0,0,0,1
0001602078,NONE,NONE,1,0,0,0,0,1
0001602658,Investar Holding Corp,"December 31, 2020",1,0,0,0,0,1
0001603145,"NEXTERA ENERGY PARTNERS, LP","December 31, 2020",1,0,0,0,0,1
0001603454,Celcuity Inc.,"December 31, 2020",1,0,0,0,0,1
0001603756,"Axonics Modulation Technologies, Inc.","December 31, 2020",1,1,1,0,1,1
0001603923,Weatherford International plc,"December 31, 2020",1,1,0,0,0,1
0001603978,"AquaBounty Technologies, Inc.",December 31,1,1,0,0,0,1
0001604028,"ADVANCED DRAINAGE SYSTEMS, INC.","March 31, 2020",1,1,0,0,1,1
0001604191,NONE,NONE,1,1,0,0,1,1
0001604464,"ATARA BIOTHERAPEUTICS, INC.","December 31, 2020",1,1,0,0,0,1
0001604643,EVOQUA WATER TECHNOLOGIES CORP.,"September 30, 2020",1,1,1,0,1,1
0001604665,Westlake Chemical Partners LP,"December 31, 2020",1,0,0,0,0,1
0001604738,ASHFORD INC.,"December 31, 2020",1,0,1,0,0,1
0001604778,"Qorvo, Inc.","March 28, 2020",1,1,0,0,1,1
0001604821,"NATERA, INC.","December 31, 2020",1,0,0,0,0,1
0001604868,NONE,NONE,1,1,0,0,0,1
0001604950,NONE,NONE,1,1,0,0,1,1
0001605301,"CB FINANCIAL SERVICES, INC.","December 31, 2020",1,1,0,0,1,1
0001605607,"PARAMOUNT GROUP, INC.","December 31, 2020",1,0,0,0,0,1
0001606163,"Limbach Holdings, Inc.","December 31, 2020",1,1,1,0,0,1
0001606268,"Spark Energy, Inc.","December 31, 2020",1,1,0,0,0,1
0001606366,"EL POLLO LOCO HOLDINGS, INC.","December 30, 2020",1,0,0,0,0,1
0001606440,"Reliant Bancorp, Inc.","December 31, 2020",1,0,0,0,0,1
0001606498,"Avanos Medical, Inc.","December 31, 2020",1,1,0,0,1,1
0001606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.","December 31, 2020",1,0,1,0,0,1
0001606757,NONE,NONE,1,1,0,0,1,1
0001606909,"PANGAEA LOGISTICS SOLUTIONS, LTD.","December 31, 2020",1,1,0,0,0,1
0001607678,"Viking Therapeutics, Inc.","December 31, 2020",1,1,1,0,0,1
0001607962,NONE,NONE,0,0,0,0,0,0
0001609065,NONE,NONE,1,0,0,0,0,1
0001609253,California Resources Corp,"December 31, 2020",1,0,0,0,0,1
0001609550,"Inspire Medical Systems, Inc.","December 31, 2020",1,1,1,0,1,1
0001609702,"CDK Global, Inc.","June 30, 2020",1,1,0,0,1,1
0001609711,GoDaddy Inc.,"December 31, 2020",1,0,0,0,0,1
0001609804,ORION ENGINEERED CARBONS S.A.,"December 31, 2020",1,1,0,0,1,1
0001609809,"Seres Therapeutics, Inc.","December 31, 2020",1,1,1,0,0,1
0001610114,New Senior Investment Group Inc.,"December 31, 2020",1,0,0,0,0,1
0001610250,"BOOT BARN HOLDINGS, INC.","March 28, 2020",1,1,1,0,1,1
0001610618,"CIDARA THERAPEUTICS, INC.","December 31, 2020",1,1,1,0,1,1
0001610682,USD PARTNERS LP,"December 31, 2020",1,1,0,0,1,1
0001610853,NONE,NONE,1,1,1,0,0,1
0001610950,"SYNEOS HEALTH, INC.","December 31, 2020",1,1,1,0,1,1
0001611110,NONE,NONE,1,1,0,0,1,1
0001611547,URBAN EDGE PROPERTIES,"December 31, 2020",1,0,0,0,0,1
0001611647,Freshpet INC,"December 31, 2020",1,1,0,0,0,1
0001611983,LIBERTY BROADBAND CORPORATION,"December 31, 2020",1,0,0,0,0,1
0001612630,Joint Corp,"December 31, 2020",1,0,1,0,0,1
0001612720,NextDecade Corp.,"December 31, 2020",1,0,0,0,0,1
0001613665,"Great Western Bancorp, Inc.","September 30, 2020",1,0,0,0,0,1
0001613780,NONE,NONE,1,1,0,0,0,1
0001613859,"PRA Health Sciences, Inc.","December 31, 2020",1,0,1,0,0,1
0001614067,NONE,NONE,1,1,0,0,1,1
0001614178,"YEXT, INC.","January 31, 2021",1,0,0,0,0,1
0001614184,Cadence Bancorporation,"December 31, 2020",1,1,0,0,0,1
0001614806,GREAT AJAX CORP,"December 31, 2020",1,0,0,0,0,1
0001615063,NONE,NONE,1,1,0,0,0,1
0001615165,"Veritone, Inc.","December 31, 2020",1,0,0,0,0,1
0001615219,"SALARIUS PHARMACEUTICALS, INC.","December 31, 2020",1,1,0,0,1,1
0001615346,Landmark Infrastructure Partners LP,"December 31, 2020",1,0,0,0,0,1
0001616000,"Xenia Hotels & Resorts, Inc.","December 31, 2020",1,1,1,0,1,1
0001616212,NONE,NONE,1,1,1,0,1,1
0001616262,NONE,NONE,1,1,0,0,0,1
0001616318,Vista Outdoor Inc.,"March 31, 2020",1,1,0,0,1,1
0001616533,NONE,NONE,1,1,0,0,1,1
0001616543,"SENSEONICS HOLDINGS, INC.","December 31, 2020",1,1,0,0,0,1
0001616707,Wayfair Inc.,"December 31, 2020",1,1,0,0,1,1
0001616741,NONE,NONE,1,0,0,0,0,0
0001616862,AXALTA COATING SYSTEMS LTD.,"December 31, 2020",1,1,0,0,1,1
0001617227,"J. Alexander’s Holdings, Inc.","January 3, 2021",1,1,1,0,0,1
0001617242,KEARNY FINANCIAL CORP.,"June 30, 2020",1,0,0,0,0,1
0001617406,Park Hotels & Resorts Inc.,"December 31, 2020",1,1,0,0,0,1
0001617640,"ZILLOW GROUP, INC.","December 31, 2020",1,0,0,0,0,1
0001618563,National Storage Affiliates Trust,"December 31, 2020",1,0,0,0,0,1
0001618673,Performance Food Group Company,"June 27, 2020",1,1,1,0,1,1
0001618732,"NUTANIX, INC.","July 31, 2020",1,1,1,0,0,1
0001618756,RESTAURANT BRANDS INTERNATIONAL INC.,"December 31, 2020",1,1,0,0,1,1
0001618921,"WALGREENS BOOTS ALLIANCE, INC.","August 31, 2020",1,1,1,0,1,1
0001619954,"INOVALON HOLDINGS, INC.","December 31, 2020",1,1,0,0,0,1
0001620179,"Exela Technologies, Inc.","December 31, 2020",1,0,0,0,0,1
0001620280,Uniti Group Inc.,"December 31, 2020",1,1,0,0,1,1
0001620393,"NexPoint Residential Trust, Inc.","December 31, 2020",1,0,0,0,0,1
0001620459,"JAMES RIVER GROUP HOLDINGS, LTD.","December 31, 2020",1,0,0,0,0,1
0001620533,SHAKE SHACK INC.,"December 30, 2020",1,1,1,0,1,1
0001621221,NONE,NONE,1,1,0,0,1,1
0001621227,ADAPTIMMUNE THERAPEUTICS PLC,"December 31, 2020",1,1,0,0,0,1
0001621443,"Zynerba Pharmaceuticals, Inc.","December 31, 2020",1,1,0,0,1,1
0001621563,"SUMMIT MATERIALS, INC.","January 2, 2021",1,1,0,0,1,1
0001621672,NONE,NONE,1,0,1,0,0,1
0001621832,"Aqua Metals, Inc.","December 31, 2020",0,1,0,0,0,1
0001622194,"EASTERLY GOVERNMENT PROPERTIES, INC.","December 31, 2020",1,0,0,0,0,1
0001622345,NONE,NONE,1,1,1,0,1,1
0001623526,NONE,NONE,1,1,0,0,1,1
0001624322,"Business First Bancshares, Inc.","December 31, 2020",1,1,0,0,1,1
0001624326,NONE,NONE,1,1,0,0,0,1
0001624512,NONE,NONE,1,1,0,0,1,1
0001624658,NONE,NONE,1,1,1,0,1,1
0001624794,"CSW INDUSTRIALS, INC.","March 31, 2020",1,1,0,0,1,1
0001625101,"Pulse Biosciences, Inc.",December 31,1,1,0,0,0,1
0001626115,PJT Partners Inc.,"December 31, 2020",1,0,0,0,0,1
0001626199,"ALPINE IMMUNE SCIENCES, INC.","December 31, 2020",1,1,1,0,0,1
0001626853,NONE,NONE,1,0,0,0,0,1
0001626878,XBiotech Inc.,"December 31, 2020",1,1,0,0,0,1
0001626971,"Corvus Pharmaceuticals, Inc.","December 31, 2020",1,1,1,0,0,1
0001627014,"Black Knight, Inc.","December 31, 2020",1,0,0,0,0,1
0001627223,The Chemours Company,"December 31, 2020",1,1,0,0,1,1
